Iteration, Drag, Lift, Coeff Drag, CoeffLift, time prec, time solve
7.325, -0.000982127, -0.00758345, -0.15631, -0.00758345, 0.0570327, 0.0833391, 3
7.33, -0.000989412, -0.00761388, -0.15747, -0.00761388, 0.0561897, 0.0864282, 3
7.335, -0.000996692, -0.00764408, -0.158628, -0.00764408, 0.0710823, 0.138036, 3
7.34, -0.00100397, -0.00767419, -0.159786, -0.00767419, 0.0573993, 0.148366, 3
7.345, -0.00101124, -0.0077043, -0.160944, -0.0077043, 0.0563566, 0.0847055, 3
7.35, -0.00101851, -0.00773444, -0.162101, -0.00773444, 0.0546326, 0.0889523, 3
7.355, -0.00102577, -0.00776436, -0.163257, -0.00776436, 0.080429, 0.147273, 3
7.36, -0.00103303, -0.00779449, -0.164412, -0.00779449, 0.0723883, 0.125491, 3
7.365, -0.00104029, -0.00782448, -0.165567, -0.00782448, 0.0591112, 0.097767, 3
7.37, -0.00104754, -0.00785432, -0.166722, -0.00785432, 0.0717055, 0.0956518, 3
7.375, -0.00105479, -0.00788432, -0.167875, -0.00788432, 0.0571665, 0.0947591, 3
7.38, -0.00106204, -0.00791422, -0.169028, -0.00791422, 0.0623524, 0.101473, 3
7.385, -0.00106928, -0.007944, -0.170181, -0.007944, 0.057641, 0.0969223, 3
7.39, -0.00107651, -0.00797383, -0.171333, -0.00797383, 0.0573301, 0.0962948, 3
7.395, -0.00108375, -0.0080036, -0.172484, -0.0080036, 0.0581204, 0.0965729, 3
7.4, -0.00109097, -0.00803436, -0.173634, -0.00803436, 0.0714072, 0.159392, 3
7.405, -0.0010982, -0.00806369, -0.174784, -0.00806369, 0.0670987, 0.114574, 3
7.41, -0.00110542, -0.00809269, -0.175933, -0.00809269, 0.0613979, 0.105896, 3
7.415, -0.00111264, -0.0081223, -0.177082, -0.0081223, 0.0869225, 0.202117, 3
7.42, -0.00111985, -0.00815197, -0.178229, -0.00815197, 0.0676185, 0.13124, 3
7.425, -0.00112705, -0.00818267, -0.179376, -0.00818267, 0.0574508, 0.0842407, 3
7.43, -0.00113426, -0.00821162, -0.180522, -0.00821162, 0.0691823, 0.20795, 3
7.435, -0.00114146, -0.00824149, -0.181668, -0.00824149, 0.0602964, 0.173781, 3
7.44, -0.00114865, -0.00827158, -0.182813, -0.00827158, 0.0591123, 0.174422, 3
7.445, -0.00115584, -0.008301, -0.183957, -0.008301, 0.0564959, 0.0877107, 3
7.45, -0.00116302, -0.00833015, -0.185101, -0.00833015, 0.0604368, 0.134778, 3
7.455, -0.00117021, -0.00835848, -0.186244, -0.00835848, 0.0576392, 0.115574, 3
7.46, -0.00117738, -0.00838802, -0.187387, -0.00838802, 0.0558384, 0.0801943, 3
7.465, -0.00118455, -0.008418, -0.188528, -0.008418, 0.0568144, 0.0847369, 3
7.47, -0.00119172, -0.0084474, -0.189669, -0.0084474, 0.068837, 0.0923722, 3
7.475, -0.00119889, -0.00847636, -0.190809, -0.00847636, 0.057368, 0.0975939, 3
7.48, -0.00120604, -0.00850549, -0.191948, -0.00850549, 0.0579759, 0.0895412, 3
7.485, -0.0012132, -0.00853465, -0.193087, -0.00853465, 0.0600972, 0.0996964, 3
7.49, -0.00122035, -0.00856362, -0.194225, -0.00856362, 0.0553155, 0.0880154, 3
7.495, -0.00122749, -0.00859245, -0.195362, -0.00859245, 0.0566346, 0.0918058, 3
7.5, -0.00123463, -0.00862168, -0.196498, -0.00862168, 0.057971, 0.0867655, 3
7.505, -0.00124177, -0.00865042, -0.197634, -0.00865042, 0.0563151, 0.0920889, 3
7.51, -0.0012489, -0.00867949, -0.198769, -0.00867949, 0.0588356, 0.112801, 3
7.515, -0.00125603, -0.00870822, -0.199903, -0.00870822, 0.0569258, 0.101705, 3
7.52, -0.00126315, -0.00873709, -0.201036, -0.00873709, 0.0576529, 0.0972073, 3
7.525, -0.00127026, -0.00876585, -0.202169, -0.00876585, 0.0599345, 0.0910714, 3
7.53, -0.00127738, -0.00879461, -0.203301, -0.00879461, 0.0546464, 0.0870597, 3
7.535, -0.00128448, -0.00882318, -0.204432, -0.00882318, 0.0592574, 0.0997896, 3
7.54, -0.00129158, -0.00885185, -0.205562, -0.00885185, 0.0546855, 0.0928473, 3
7.545, -0.00129868, -0.00888044, -0.206692, -0.00888044, 0.0576936, 0.0914499, 3
7.55, -0.00130577, -0.00890909, -0.20782, -0.00890909, 0.0543833, 0.0982682, 3
7.555, -0.00131286, -0.00893757, -0.208948, -0.00893757, 0.0642331, 0.180787, 3
7.56, -0.00131994, -0.00896615, -0.210076, -0.00896615, 0.0619783, 0.102545, 3
7.565, -0.00132702, -0.00899455, -0.211202, -0.00899455, 0.0607249, 0.0947628, 3
7.57, -0.00133409, -0.00902304, -0.212327, -0.00902304, 0.055527, 0.0919023, 3
7.575, -0.00134116, -0.00905149, -0.213452, -0.00905149, 0.0598346, 0.0894219, 3
7.58, -0.00134822, -0.00907973, -0.214576, -0.00907973, 0.0547955, 0.0813959, 3
7.585, -0.00135528, -0.00910819, -0.215699, -0.00910819, 0.0587736, 0.0872644, 3
7.59, -0.00136233, -0.00913627, -0.216821, -0.00913627, 0.0553663, 0.0838881, 3
7.595, -0.00136938, -0.00916469, -0.217943, -0.00916469, 0.0577914, 0.0830112, 3
7.6, -0.00137642, -0.00919272, -0.219064, -0.00919272, 0.0568971, 0.0840692, 3
7.605, -0.00138345, -0.00922085, -0.220183, -0.00922085, 0.0864246, 0.1429, 3
7.61, -0.00139048, -0.00924896, -0.221302, -0.00924896, 0.0542222, 0.0799606, 3
7.615, -0.00139751, -0.00927701, -0.22242, -0.00927701, 0.059174, 0.0820759, 3
7.62, -0.00140453, -0.00930497, -0.223538, -0.00930497, 0.0575608, 0.0897418, 3
7.625, -0.00141154, -0.00933281, -0.224654, -0.00933281, 0.0565685, 0.0830833, 3
7.63, -0.00141855, -0.00936096, -0.22577, -0.00936096, 0.0562837, 0.083615, 3
7.635, -0.00142556, -0.00938879, -0.226884, -0.00938879, 0.0563159, 0.0878571, 3
7.64, -0.00143255, -0.00941674, -0.227998, -0.00941674, 0.0555248, 0.0836896, 3
7.645, -0.00143955, -0.00944451, -0.229111, -0.00944451, 0.0535471, 0.0840333, 3
7.65, -0.00144653, -0.00947211, -0.230223, -0.00947211, 0.0570579, 0.0834179, 3
7.655, -0.00145352, -0.00949987, -0.231334, -0.00949987, 0.0562488, 0.0852597, 3
7.66, -0.00146049, -0.00952754, -0.232445, -0.00952754, 0.0543411, 0.0834285, 3
7.665, -0.00146746, -0.00955524, -0.233554, -0.00955524, 0.0563544, 0.0948548, 3
7.67, -0.00147443, -0.00958276, -0.234662, -0.00958276, 0.0566972, 0.0886568, 3
7.675, -0.00148139, -0.00961042, -0.23577, -0.00961042, 0.0542978, 0.094737, 3
7.68, -0.00148834, -0.00963792, -0.236877, -0.00963792, 0.0567527, 0.0826965, 3
7.685, -0.00149529, -0.00966533, -0.237983, -0.00966533, 0.0620375, 0.116444, 3
7.69, -0.00150223, -0.00969285, -0.239088, -0.00969285, 0.0715952, 0.120264, 3
7.695, -0.00150917, -0.00972021, -0.240192, -0.00972021, 0.0535613, 0.0820143, 3
7.7, -0.0015161, -0.00974756, -0.241295, -0.00974756, 0.0556254, 0.0875695, 3
7.705, -0.00152302, -0.0097748, -0.242397, -0.0097748, 0.0586284, 0.087341, 3
7.71, -0.00152994, -0.00980211, -0.243498, -0.00980211, 0.0542041, 0.084172, 3
7.715, -0.00153686, -0.00982925, -0.244598, -0.00982925, 0.0581254, 0.105683, 3
7.72, -0.00154376, -0.00985644, -0.245698, -0.00985644, 0.0604783, 0.0887108, 3
7.725, -0.00155067, -0.00988351, -0.246796, -0.00988351, 0.0597871, 0.0921019, 3
7.73, -0.00155756, -0.00991056, -0.247894, -0.00991056, 0.0672123, 0.120116, 3
7.735, -0.00156445, -0.00993765, -0.24899, -0.00993765, 0.0598123, 0.0822984, 3
7.74, -0.00157134, -0.00996459, -0.250086, -0.00996459, 0.0626698, 0.123571, 3
7.745, -0.00157821, -0.00999174, -0.251181, -0.00999174, 0.0969918, 0.083256, 3
7.75, -0.00158509, -0.0100186, -0.252274, -0.0100186, 0.0533434, 0.0847042, 3
7.755, -0.00159195, -0.0100454, -0.253367, -0.0100454, 0.05541, 0.0814967, 3
7.76, -0.00159881, -0.0100721, -0.254459, -0.0100721, 0.0540386, 0.0861648, 3
7.765, -0.00160566, -0.0100989, -0.255549, -0.0100989, 0.0621703, 0.0974817, 3
7.77, -0.00161251, -0.0101257, -0.256639, -0.0101257, 0.0596006, 0.0894304, 3
7.775, -0.00161935, -0.0101523, -0.257728, -0.0101523, 0.0593667, 0.08885, 3
7.78, -0.00162619, -0.010179, -0.258816, -0.010179, 0.0550852, 0.0890369, 3
7.785, -0.00163302, -0.0102056, -0.259903, -0.0102056, 0.0558247, 0.098383, 3
7.79, -0.00163984, -0.0102321, -0.260989, -0.0102321, 0.0562943, 0.0806393, 3
7.795, -0.00164666, -0.0102587, -0.262074, -0.0102587, 0.0720263, 0.0946872, 3
7.8, -0.00165347, -0.0102852, -0.263157, -0.0102852, 0.0544801, 0.101782, 3
7.805, -0.00166027, -0.0103115, -0.26424, -0.0103115, 0.0527135, 0.0881216, 3
7.81, -0.00166707, -0.0103379, -0.265322, -0.0103379, 0.0551962, 0.0817395, 3
7.815, -0.00167386, -0.0103643, -0.266403, -0.0103643, 0.0580332, 0.0910299, 3
7.82, -0.00168064, -0.0103905, -0.267483, -0.0103905, 0.0558966, 0.0980482, 3
7.825, -0.00168742, -0.0104169, -0.268562, -0.0104169, 0.0658489, 0.0889694, 3
7.83, -0.00169419, -0.010443, -0.269639, -0.010443, 0.057108, 0.126486, 3
7.835, -0.00170096, -0.0104692, -0.270716, -0.0104692, 0.0701135, 0.0895359, 3
7.84, -0.00170772, -0.0104953, -0.271792, -0.0104953, 0.0641893, 0.0837274, 3
7.845, -0.00171447, -0.0105213, -0.272866, -0.0105213, 0.0623566, 0.097882, 3
7.85, -0.00172122, -0.0105473, -0.27394, -0.0105473, 0.0563319, 0.0904929, 3
7.855, -0.00172795, -0.0105732, -0.275013, -0.0105732, 0.0632619, 0.0869844, 3
7.86, -0.00173469, -0.0105992, -0.276084, -0.0105992, 0.0577211, 0.0836874, 3
7.865, -0.00174141, -0.0106251, -0.277155, -0.0106251, 0.0577962, 0.0957188, 3
7.87, -0.00174813, -0.0106509, -0.278224, -0.0106509, 0.0553745, 0.0793605, 3
7.875, -0.00175485, -0.0106778, -0.279293, -0.0106778, 0.0561217, 0.0897423, 3
7.88, -0.00176155, -0.0107011, -0.28036, -0.0107011, 0.0585869, 0.104485, 3
7.885, -0.00176825, -0.0107298, -0.281426, -0.0107298, 0.0590549, 0.11346, 3
7.89, -0.00177494, -0.0107525, -0.282491, -0.0107525, 0.0561796, 0.0909643, 3
7.895, -0.00178163, -0.010781, -0.283555, -0.010781, 0.0570491, 0.0898043, 3
7.9, -0.00178831, -0.0108071, -0.284619, -0.0108071, 0.0576406, 0.133411, 3
7.905, -0.00179498, -0.0108315, -0.28568, -0.0108315, 0.0561494, 0.0870968, 3
7.91, -0.00180164, -0.0108563, -0.286741, -0.0108563, 0.0561383, 0.0799014, 3
7.915, -0.0018083, -0.0108813, -0.2878, -0.0108813, 0.107453, 0.10012, 3
7.92, -0.00181496, -0.0109078, -0.288859, -0.0109078, 0.0580331, 0.0904946, 3
7.925, -0.0018216, -0.0109306, -0.289916, -0.0109306, 0.0574094, 0.0952136, 3
7.93, -0.00182824, -0.0109588, -0.290973, -0.0109588, 0.0576495, 0.0904159, 3
7.935, -0.00183487, -0.0109813, -0.292028, -0.0109813, 0.0565296, 0.0930962, 3
7.94, -0.00184149, -0.0110091, -0.293082, -0.0110091, 0.0537639, 0.0874128, 3
7.945, -0.00184811, -0.0110316, -0.294135, -0.0110316, 0.0576151, 0.0836687, 3
7.95, -0.00185472, -0.0110594, -0.295187, -0.0110594, 0.0527109, 0.0935501, 3
7.955, -0.00186132, -0.0110817, -0.296238, -0.0110817, 0.055614, 0.202064, 3
7.96, -0.00186791, -0.0111096, -0.297288, -0.0111096, 0.0574195, 0.0918022, 3
7.965, -0.0018745, -0.0111318, -0.298336, -0.0111318, 0.0547565, 0.142008, 3
7.97, -0.00188108, -0.0111593, -0.299384, -0.0111593, 0.0612368, 0.0850127, 3
7.975, -0.00188766, -0.0111815, -0.30043, -0.0111815, 0.055985, 0.0815167, 3
7.98, -0.00189422, -0.0112089, -0.301475, -0.0112089, 0.0576139, 0.127722, 3
7.985, -0.00190078, -0.0112325, -0.302519, -0.0112325, 0.0671619, 0.118418, 3
7.99, -0.00190733, -0.0112578, -0.303562, -0.0112578, 0.0535805, 0.0799962, 3
7.995, -0.00191388, -0.0112826, -0.304603, -0.0112826, 0.0651295, 0.0951074, 3
8, -0.00192042, -0.0113073, -0.305644, -0.0113073, 0.058072, 0.101915, 3
