Iteration, Drag, Lift, Coeff Drag, CoeffLift, time prec, time solve
5.895, 0.0011426, 0.00200886, 0.181851, 0.00200886, 0.052888, 0.104135, 4
5.9, 0.00113542, 0.00197382, 0.180707, 0.00197382, 0.0551256, 0.0981561, 4
5.905, 0.00112823, 0.0019389, 0.179563, 0.0019389, 0.0635398, 0.101394, 4
5.91, 0.00112104, 0.00190387, 0.178419, 0.00190387, 0.0631587, 0.113146, 4
5.915, 0.00111384, 0.00186893, 0.177273, 0.00186893, 0.0632234, 0.102353, 4
5.92, 0.00110664, 0.00183385, 0.176127, 0.00183385, 0.05644, 0.102378, 4
5.925, 0.00109943, 0.0017989, 0.17498, 0.0017989, 0.0564786, 0.0979249, 4
5.93, 0.00109222, 0.00176392, 0.173833, 0.00176392, 0.0545359, 0.111027, 4
5.935, 0.00108501, 0.00172888, 0.172684, 0.00172888, 0.0554518, 0.1395, 4
5.94, 0.00107779, 0.00169389, 0.171536, 0.00169389, 0.0570873, 0.106929, 4
5.945, 0.00107057, 0.00165891, 0.170386, 0.00165891, 0.0569419, 0.129152, 4
5.95, 0.00106334, 0.00162387, 0.169236, 0.00162387, 0.0623511, 0.117745, 4
5.955, 0.00105611, 0.00158885, 0.168085, 0.00158885, 0.0590929, 0.129755, 4
5.96, 0.00104888, 0.00155377, 0.166934, 0.00155377, 0.0587503, 0.111304, 4
5.965, 0.00104164, 0.00151887, 0.165782, 0.00151887, 0.0565478, 0.128912, 4
5.97, 0.0010344, 0.00148355, 0.16463, 0.00148355, 0.0587301, 0.109761, 4
5.975, 0.00102715, 0.00144898, 0.163476, 0.00144898, 0.0595442, 0.107849, 4
5.98, 0.0010199, 0.00141355, 0.162322, 0.00141355, 0.056675, 0.176166, 4
5.985, 0.00101264, 0.00137872, 0.161167, 0.00137872, 0.0645519, 0.130993, 4
5.99, 0.00100539, 0.00134357, 0.160012, 0.00134357, 0.0594865, 0.13362, 4
5.995, 0.000998122, 0.00130858, 0.158856, 0.00130858, 0.0584536, 0.131522, 4
6, 0.000990856, 0.00127358, 0.1577, 0.00127358, 0.0636316, 0.125084, 4
6.005, 0.000983585, 0.00123854, 0.156542, 0.00123854, 0.065904, 0.119403, 4
6.01, 0.000976312, 0.00120345, 0.155385, 0.00120345, 0.0611471, 0.11609, 4
6.015, 0.000969033, 0.00116847, 0.154226, 0.00116847, 0.0582411, 0.11666, 4
6.02, 0.000961752, 0.00113334, 0.153068, 0.00113334, 0.0549652, 0.110445, 4
6.025, 0.000954465, 0.00109846, 0.151908, 0.00109846, 0.0621293, 0.112047, 4
6.03, 0.000947178, 0.00106321, 0.150748, 0.00106321, 0.0587944, 0.107159, 4
6.035, 0.000939884, 0.00102831, 0.149587, 0.00102831, 0.0559946, 0.107315, 4
6.04, 0.000932587, 0.000993205, 0.148426, 0.000993205, 0.0580725, 0.115673, 4
6.045, 0.000925286, 0.000958324, 0.147264, 0.000958324, 0.0734579, 0.131125, 4
6.05, 0.000917984, 0.000923084, 0.146102, 0.000923084, 0.0602912, 0.0971256, 4
6.055, 0.000910675, 0.00088821, 0.144938, 0.00088821, 0.0569723, 0.103191, 4
6.06, 0.000903366, 0.000853005, 0.143775, 0.000853005, 0.0554923, 0.0956202, 4
6.065, 0.000896049, 0.000818207, 0.142611, 0.000818207, 0.0516383, 0.104891, 4
6.07, 0.000888734, 0.000782892, 0.141446, 0.000782892, 0.073936, 0.157204, 4
6.075, 0.000881411, 0.000748058, 0.140281, 0.000748058, 0.0685386, 0.119047, 4
6.08, 0.000874087, 0.000712878, 0.139115, 0.000712878, 0.0525342, 0.0970785, 4
6.085, 0.000866757, 0.000678029, 0.137949, 0.000678029, 0.0546514, 0.0948824, 4
6.09, 0.000859428, 0.00064279, 0.136782, 0.00064279, 0.0549874, 0.101048, 4
6.095, 0.000852091, 0.000607928, 0.135615, 0.000607928, 0.0562502, 0.114182, 4
6.1, 0.000844754, 0.000572747, 0.134447, 0.000572747, 0.0578815, 0.0944211, 4
6.105, 0.000837412, 0.000528456, 0.133278, 0.000528456, 0.0620051, 0.110279, 3
6.11, 0.000830069, 0.000500604, 0.13211, 0.000500604, 0.0567435, 0.0987792, 3
6.115, 0.000822718, 0.000464696, 0.13094, 0.000464696, 0.0545604, 0.085369, 3
6.12, 0.000815368, 0.000430047, 0.12977, 0.000430047, 0.0723299, 0.113099, 3
6.125, 0.000808013, 0.000394858, 0.128599, 0.000394858, 0.0560101, 0.114199, 3
6.13, 0.000800654, 0.00036001, 0.127428, 0.00036001, 0.0709184, 0.1199, 3
6.135, 0.000793295, 0.000324821, 0.126257, 0.000324821, 0.0565251, 0.0947301, 3
6.14, 0.00078593, 0.000289997, 0.125085, 0.000289997, 0.0554915, 0.0818201, 3
6.145, 0.000778564, 0.000254792, 0.123912, 0.000254792, 0.0584785, 0.0995007, 3
6.15, 0.000771193, 0.000220002, 0.122739, 0.000220002, 0.0553887, 0.107208, 3
6.155, 0.000763821, 0.000184796, 0.121566, 0.000184796, 0.0556905, 0.0881531, 3
6.16, 0.000756444, 0.000150027, 0.120392, 0.000150027, 0.0554868, 0.154126, 3
6.165, 0.000749067, 0.000114795, 0.119218, 0.000114795, 0.0582893, 0.0927183, 3
6.17, 0.000741684, 7.99783e-05, 0.118043, 7.99783e-05, 0.0532498, 0.0818025, 3
6.175, 0.0007343, 4.48424e-05, 0.116867, 4.48424e-05, 0.0538923, 0.0853002, 3
6.18, 0.000726911, 1.00539e-05, 0.115691, 1.00539e-05, 0.0548587, 0.084155, 3
6.185, 0.000719522, -2.509e-05, 0.114515, -2.509e-05, 0.0550889, 0.0875113, 3
6.19, 0.000712128, -5.99064e-05, 0.113339, -5.99064e-05, 0.0651393, 0.0847897, 3
6.195, 0.000704732, -9.49982e-05, 0.112162, -9.49982e-05, 0.0546276, 0.0859033, 3
6.2, 0.000697333, -0.000129865, 0.110984, -0.000129865, 0.0533744, 0.0947235, 3
6.205, 0.000689932, -0.000164909, 0.109806, -0.000164909, 0.0622691, 0.126355, 3
6.21, 0.000682528, -0.000199741, 0.108628, -0.000199741, 0.0551266, 0.0827226, 3
6.215, 0.000675122, -0.000234831, 0.107449, -0.000234831, 0.056163, 0.0856372, 3
6.22, 0.000667712, -0.000269656, 0.10627, -0.000269656, 0.0544999, 0.201816, 3
6.225, 0.000660299, -0.000304623, 0.10509, -0.000304623, 0.0713886, 0.149209, 3
6.23, 0.000652884, -0.0003394, 0.10391, -0.0003394, 0.056063, 0.0911755, 3
6.235, 0.000645469, -0.000374546, 0.10273, -0.000374546, 0.0556804, 0.100588, 3
6.24, 0.000638048, -0.00040934, 0.101548, -0.00040934, 0.058469, 0.095593, 3
6.245, 0.000630626, -0.000444329, 0.100367, -0.000444329, 0.0544126, 0.0970973, 3
6.25, 0.000623201, -0.000479141, 0.0991855, -0.000479141, 0.0602899, 0.0791833, 3
6.255, 0.000615775, -0.000514097, 0.0980036, -0.000514097, 0.0578023, 0.0952825, 3
6.26, 0.000608344, -0.000548884, 0.096821, -0.000548884, 0.059304, 0.0919583, 3
6.265, 0.000600913, -0.000583893, 0.0956383, -0.000583893, 0.0545237, 0.0792523, 3
6.27, 0.000593478, -0.000618698, 0.094455, -0.000618698, 0.0607047, 0.0938843, 3
6.275, 0.000586042, -0.000653564, 0.0932715, -0.000653564, 0.0572384, 0.108852, 3
6.28, 0.000578603, -0.000688411, 0.0920875, -0.000688411, 0.0628282, 0.105326, 3
6.285, 0.000571162, -0.000723219, 0.0909032, -0.000723219, 0.0651129, 0.0958406, 3
6.29, 0.000563718, -0.000758071, 0.0897186, -0.000758071, 0.0563905, 0.0838816, 3
6.295, 0.000556274, -0.000793038, 0.0885338, -0.000793038, 0.0607807, 0.0978916, 3
6.3, 0.000548825, -0.000827753, 0.0873483, -0.000827753, 0.0543441, 0.0975786, 3
6.305, 0.000541375, -0.000862586, 0.0861626, -0.000862586, 0.0595634, 0.162323, 3
6.31, 0.000533923, -0.000897376, 0.0849766, -0.000897376, 0.0545736, 0.086243, 3
6.315, 0.00052647, -0.000932254, 0.0837903, -0.000932254, 0.0649512, 0.135418, 3
6.32, 0.000519013, -0.000966931, 0.0826035, -0.000966931, 0.0619229, 0.101805, 3
6.325, 0.000511556, -0.00100184, 0.0814166, -0.00100184, 0.0574749, 0.0829765, 3
6.33, 0.000504095, -0.00103653, 0.0802292, -0.00103653, 0.0589785, 0.0834327, 3
6.335, 0.000496633, -0.00107136, 0.0790416, -0.00107136, 0.057749, 0.0835885, 3
6.34, 0.000489168, -0.00110599, 0.0778535, -0.00110599, 0.0717681, 0.0872367, 3
6.345, 0.000481702, -0.00114079, 0.0766653, -0.00114079, 0.0543934, 0.0896704, 3
6.35, 0.000474235, -0.00117557, 0.0754768, -0.00117557, 0.0545149, 0.0856129, 3
6.355, 0.000466765, -0.00121026, 0.0742879, -0.00121026, 0.0534232, 0.0956226, 3
6.36, 0.000459293, -0.00124498, 0.0730987, -0.00124498, 0.0537589, 0.0821517, 3
6.365, 0.000451819, -0.00127967, 0.0719093, -0.00127967, 0.0562887, 0.0796224, 3
6.37, 0.000444344, -0.0013144, 0.0707196, -0.0013144, 0.0529622, 0.0942588, 3
6.375, 0.000436867, -0.00134911, 0.0695296, -0.00134911, 0.0545537, 0.105416, 3
6.38, 0.000429388, -0.00138371, 0.0683392, -0.00138371, 0.0620879, 0.130286, 3
6.385, 0.000421908, -0.00141843, 0.0671487, -0.00141843, 0.0632436, 0.156443, 3
6.39, 0.000414426, -0.00145309, 0.065958, -0.00145309, 0.0573318, 0.0957291, 3
6.395, 0.000406941, -0.00148765, 0.0647668, -0.00148765, 0.0577391, 0.0968155, 3
6.4, 0.000399457, -0.00152239, 0.0635756, -0.00152239, 0.0558698, 0.0855927, 3
6.405, 0.00039197, -0.001557, 0.0623839, -0.001557, 0.054653, 0.105253, 3
6.41, 0.000384487, -0.00159139, 0.0611931, -0.00159139, 0.0564046, 0.109696, 3
6.415, 0.000376988, -0.00162683, 0.0599995, -0.00162683, 0.0541409, 0.13658, 3
6.42, 0.000369504, -0.0016597, 0.0588084, -0.0016597, 0.0622205, 0.196921, 3
6.425, 0.000362004, -0.00169655, 0.0576148, -0.00169655, 0.0761326, 0.139451, 3
6.43, 0.000354506, -0.00172707, 0.0564214, -0.00172707, 0.0646321, 0.117268, 3
6.435, 0.000347022, -0.00176746, 0.0552302, -0.00176746, 0.0590978, 0.0951698, 3
6.44, 0.000339513, -0.00179621, 0.0540352, -0.00179621, 0.0575915, 0.0860818, 3
6.445, 0.000332025, -0.00183636, 0.0528434, -0.00183636, 0.0528345, 0.0841758, 3
6.45, 0.000324515, -0.00186534, 0.0516482, -0.00186534, 0.0575416, 0.121828, 3
6.455, 0.000317023, -0.00190536, 0.0504558, -0.00190536, 0.0980101, 0.132095, 3
6.46, 0.000309512, -0.00193432, 0.0492603, -0.00193432, 0.0527279, 0.104124, 3
6.465, 0.000302019, -0.00197448, 0.0480678, -0.00197448, 0.0612079, 0.0914363, 3
6.47, 0.000294502, -0.00200309, 0.0468715, -0.00200309, 0.0643751, 0.104727, 3
6.475, 0.000287007, -0.00204331, 0.0456785, -0.00204331, 0.0591107, 0.126615, 3
6.48, 0.00027949, -0.00207211, 0.0444822, -0.00207211, 0.0903026, 0.130145, 3
6.485, 0.000271991, -0.00211216, 0.0432888, -0.00211216, 0.0672267, 0.11312, 3
6.49, 0.000264472, -0.00214095, 0.042092, -0.00214095, 0.0655272, 0.151271, 3
6.495, 0.000256972, -0.002181, 0.0408984, -0.002181, 0.057913, 0.0829769, 3
6.5, 0.00024945, -0.00220962, 0.0397012, -0.00220962, 0.0654486, 0.0813217, 3
6.505, 0.000241947, -0.00224975, 0.0385071, -0.00224975, 0.0619314, 0.0927109, 3
6.51, 0.000234425, -0.00227853, 0.0373099, -0.00227853, 0.0584798, 0.0969666, 3
6.515, 0.000226919, -0.00231835, 0.0361153, -0.00231835, 0.0565185, 0.177081, 3
6.52, 0.000219395, -0.00234718, 0.0349178, -0.00234718, 0.0590369, 0.104267, 3
6.525, 0.000211888, -0.00238701, 0.033723, -0.00238701, 0.0628504, 0.104383, 3
6.53, 0.000204361, -0.00241573, 0.0325251, -0.00241573, 0.0633653, 0.111851, 3
6.535, 0.000196853, -0.00245569, 0.0313302, -0.00245569, 0.0603244, 0.159886, 3
6.54, 0.000189325, -0.00248425, 0.030132, -0.00248425, 0.0590333, 0.0840006, 3
6.545, 0.000181814, -0.00252414, 0.0289366, -0.00252414, 0.0591638, 0.0888362, 3
6.55, 0.000174285, -0.00255275, 0.0277382, -0.00255275, 0.0681581, 0.0966143, 3
6.555, 0.000166773, -0.0025926, 0.0265428, -0.0025926, 0.0580048, 0.0816359, 3
6.56, 0.000159242, -0.00262118, 0.0253442, -0.00262118, 0.0683131, 0.0997654, 3
6.565, 0.000151729, -0.00266099, 0.0241485, -0.00266099, 0.0686917, 0.132952, 3
6.57, 0.000144197, -0.00268964, 0.0229497, -0.00268964, 0.0550312, 0.0954112, 3
6.575, 0.000136682, -0.00272925, 0.0217536, -0.00272925, 0.0688505, 0.125196, 3
6.58, 0.00012915, -0.00275787, 0.0205548, -0.00275787, 0.0750218, 0.10913, 3
6.585, 0.000121633, -0.00279757, 0.0193585, -0.00279757, 0.0564738, 0.0816357, 3
6.59, 0.0001141, -0.00282617, 0.0181596, -0.00282617, 0.0570342, 0.0845447, 3
6.595, 0.000106582, -0.00286569, 0.0169631, -0.00286569, 0.0589263, 0.0833649, 3
6.6, 9.90482e-05, -0.00289429, 0.015764, -0.00289429, 0.0725112, 0.0867549, 3
6.605, 9.15301e-05, -0.00293393, 0.0145675, -0.00293393, 0.0585234, 0.147793, 3
6.61, 8.39949e-05, -0.00296242, 0.0133682, -0.00296242, 0.0762212, 0.120429, 3
6.615, 7.64751e-05, -0.00300191, 0.0121714, -0.00300191, 0.0551913, 0.106488, 3
6.62, 6.89401e-05, -0.00303042, 0.0109722, -0.00303042, 0.0578742, 0.0877316, 3
6.625, 6.14199e-05, -0.00306998, 0.00977529, -0.00306998, 0.0569068, 0.0980191, 3
6.63, 5.38839e-05, -0.00309841, 0.00857589, -0.00309841, 0.0614096, 0.0988751, 3
6.635, 4.63629e-05, -0.00313783, 0.00737889, -0.00313783, 0.0573134, 0.0904315, 3
6.64, 3.88268e-05, -0.00316628, 0.00617948, -0.00316628, 0.0564175, 0.0882024, 3
6.645, 3.13049e-05, -0.00320573, 0.00498233, -0.00320573, 0.0551967, 0.0885003, 3
6.65, 2.37688e-05, -0.00323417, 0.00378293, -0.00323417, 0.054564, 0.089471, 3
6.655, 1.62473e-05, -0.0032735, 0.00258584, -0.0032735, 0.055759, 0.0883951, 3
6.66, 8.7101e-06, -0.00330186, 0.00138626, -0.00330186, 0.0577116, 0.0911854, 3
6.665, 1.1877e-06, -0.00334121, 0.000189028, -0.00334121, 0.0571711, 0.0865561, 3
6.67, -6.34831e-06, -0.00336958, -0.00101036, -0.00336958, 0.0563995, 0.102017, 3
6.675, -1.38709e-05, -0.00340885, -0.00220763, -0.00340885, 0.0595838, 0.103701, 3
6.68, -2.14075e-05, -0.00343715, -0.0034071, -0.00343715, 0.0540981, 0.106399, 3
6.685, -2.89297e-05, -0.00347645, -0.0046043, -0.00347645, 0.0626947, 0.111846, 3
6.69, -3.64665e-05, -0.00350463, -0.00580382, -0.00350463, 0.0550434, 0.0987061, 3
6.695, -4.39889e-05, -0.00354387, -0.00700105, -0.00354387, 0.0584957, 0.0971077, 3
6.7, -5.15243e-05, -0.00357215, -0.00820035, -0.00357215, 0.0850906, 0.0917912, 3
6.705, -5.9047e-05, -0.00361129, -0.00939762, -0.00361129, 0.0533411, 0.0837466, 3
6.71, -6.65825e-05, -0.00363944, -0.0105969, -0.00363944, 0.0637963, 0.0929587, 3
6.715, -7.41043e-05, -0.00367865, -0.0117941, -0.00367865, 0.0613137, 0.101367, 3
6.72, -8.16395e-05, -0.0037068, -0.0129933, -0.0037068, 0.0564217, 0.100695, 3
6.725, -8.91613e-05, -0.0037458, -0.0141905, -0.0037458, 0.0575554, 0.0997276, 3
6.73, -9.66951e-05, -0.00377404, -0.0153895, -0.00377404, 0.0499375, 0.081007, 3
6.735, -0.000104217, -0.00381297, -0.0165866, -0.00381297, 0.068977, 0.151789, 3
6.74, -0.000111749, -0.00384114, -0.0177855, -0.00384114, 0.0674584, 0.127005, 3
6.745, -0.000119271, -0.00388003, -0.0189826, -0.00388003, 0.0529821, 0.0951034, 3
6.75, -0.000126803, -0.00390818, -0.0201813, -0.00390818, 0.0583278, 0.0813391, 3
6.755, -0.000134323, -0.00394705, -0.0213782, -0.00394705, 0.0670466, 0.103736, 3
6.76, -0.000141854, -0.00397514, -0.0225768, -0.00397514, 0.0701577, 0.107299, 3
6.765, -0.000149374, -0.00401395, -0.0237736, -0.00401395, 0.0532082, 0.0989156, 3
6.77, -0.000156903, -0.00404202, -0.0249719, -0.00404202, 0.0539359, 0.0873291, 3
6.775, -0.000164422, -0.00408078, -0.0261686, -0.00408078, 0.0553047, 0.0988197, 3
6.78, -0.00017195, -0.00410884, -0.0273667, -0.00410884, 0.0543588, 0.105127, 3
6.785, -0.000179469, -0.00414745, -0.0285633, -0.00414745, 0.0615946, 0.134859, 3
6.79, -0.000186995, -0.00417555, -0.0297611, -0.00417555, 0.0535015, 0.0918751, 3
6.795, -0.000194508, -0.00421406, -0.0309568, -0.00421406, 0.0567044, 0.0879819, 3
6.8, -0.000202043, -0.00424374, -0.0321561, -0.00424374, 0.0547102, 0.0829667, 3
6.805, -0.000209547, -0.00427855, -0.0333505, -0.00427855, 0.05222, 0.0827938, 3
6.81, -0.000217073, -0.00431181, -0.0345482, -0.00431181, 0.0694721, 0.0908681, 3
6.815, -0.00022459, -0.00434421, -0.0357446, -0.00434421, 0.0538491, 0.0921795, 3
6.82, -0.000232109, -0.00437818, -0.0369413, -0.00437818, 0.0535997, 0.0965316, 3
6.825, -0.000239635, -0.00440988, -0.0381391, -0.00440988, 0.057535, 0.0851482, 3
6.83, -0.000247133, -0.00444449, -0.0393325, -0.00444449, 0.0592815, 0.090311, 3
6.835, -0.000254656, -0.00447793, -0.0405298, -0.00447793, 0.0557417, 0.090674, 3
6.84, -0.00026218, -0.00450917, -0.0417273, -0.00450917, 0.0549555, 0.0995702, 3
6.845, -0.000269676, -0.00454377, -0.0429203, -0.00454377, 0.0574078, 0.0931081, 3
6.85, -0.000277195, -0.00457721, -0.044117, -0.00457721, 0.0586555, 0.0939083, 3
6.855, -0.000284716, -0.00460837, -0.045314, -0.00460837, 0.0525067, 0.0835171, 3
6.86, -0.000292209, -0.00464288, -0.0465064, -0.00464288, 0.0521701, 0.0841977, 3
6.865, -0.000299726, -0.00467628, -0.0477029, -0.00467628, 0.0533168, 0.0844885, 3
6.87, -0.000307243, -0.00470732, -0.0488992, -0.00470732, 0.056416, 0.137269, 3
6.875, -0.000314732, -0.00474181, -0.0500912, -0.00474181, 0.0581852, 0.0862837, 3
6.88, -0.000322246, -0.00477517, -0.051287, -0.00477517, 0.0526791, 0.0815902, 3
6.885, -0.000329759, -0.00480604, -0.0524828, -0.00480604, 0.0564466, 0.0916868, 3
6.89, -0.000337246, -0.00484054, -0.0536743, -0.00484054, 0.0541938, 0.105629, 3
6.895, -0.000344755, -0.00487364, -0.0548695, -0.00487364, 0.0625753, 0.0815466, 3
6.9, -0.000352262, -0.00490342, -0.0560643, -0.00490342, 0.0604312, 0.123634, 3
6.905, -0.000359749, -0.00494079, -0.0572558, -0.00494079, 0.0598167, 0.107069, 3
6.91, -0.000367254, -0.00497112, -0.0584502, -0.00497112, 0.0583066, 0.0988557, 3
6.915, -0.000374748, -0.00500452, -0.059643, -0.00500452, 0.0523036, 0.0956931, 3
6.92, -0.000382254, -0.00503586, -0.0608375, -0.00503586, 0.0549011, 0.0882522, 3
6.925, -0.00038974, -0.00506826, -0.062029, -0.00506826, 0.0589276, 0.0921683, 3
6.93, -0.000397225, -0.00510424, -0.0632203, -0.00510424, 0.0549593, 0.106497, 3
6.935, -0.000404722, -0.00513462, -0.0644136, -0.00513462, 0.0621896, 0.107932, 3
6.94, -0.000412219, -0.00516697, -0.0656066, -0.00516697, 0.0550619, 0.102002, 3
6.945, -0.000419699, -0.0051987, -0.0667971, -0.0051987, 0.0522238, 0.0959309, 3
6.95, -0.00042718, -0.00523474, -0.0679878, -0.00523474, 0.0567969, 0.0979452, 3
6.955, -0.000434678, -0.00526424, -0.0691812, -0.00526424, 0.0571983, 0.0925045, 3
6.96, -0.000442153, -0.00529642, -0.0703708, -0.00529642, 0.0625804, 0.148296, 3
6.965, -0.000449629, -0.00533224, -0.0715607, -0.00533224, 0.0761281, 0.230609, 3
6.97, -0.000457122, -0.00536175, -0.0727532, -0.00536175, 0.0609433, 0.128314, 3
6.975, -0.000464592, -0.00539392, -0.0739421, -0.00539392, 0.0535325, 0.0925131, 3
6.98, -0.000472063, -0.00542948, -0.0751311, -0.00542948, 0.0541594, 0.0818559, 3
6.985, -0.000479551, -0.00545897, -0.0763229, -0.00545897, 0.0676671, 0.0973939, 3
6.99, -0.000487016, -0.0054909, -0.077511, -0.0054909, 0.0583764, 0.0918402, 3
6.995, -0.000494489, -0.00552597, -0.0787004, -0.00552597, 0.0557204, 0.0792695, 3
7, -0.000501955, -0.00555521, -0.0798886, -0.00555521, 0.0577532, 0.0962974, 3
7.005, -0.000509417, -0.0055913, -0.0810763, -0.0055913, 0.0618665, 0.0927266, 3
7.01, -0.000516895, -0.00562049, -0.0822665, -0.00562049, 0.0575268, 0.0825721, 3
7.015, -0.000524351, -0.00565222, -0.083453, -0.00565222, 0.0549114, 0.0963641, 3
7.02, -0.000531815, -0.00568712, -0.084641, -0.00568712, 0.065152, 0.110387, 3
7.025, -0.000539271, -0.00571645, -0.0858276, -0.00571645, 0.0587419, 0.0967198, 3
7.03, -0.000546732, -0.00575151, -0.0870151, -0.00575151, 0.059591, 0.0932966, 3
7.035, -0.000554183, -0.00578047, -0.088201, -0.00578047, 0.0620417, 0.0961417, 3
7.04, -0.000561641, -0.00581574, -0.0893879, -0.00581574, 0.0562352, 0.0841818, 3
7.045, -0.000569087, -0.00584483, -0.0905729, -0.00584483, 0.0784519, 0.195852, 3
7.05, -0.000576534, -0.00588032, -0.0917582, -0.00588032, 0.0579569, 0.0990557, 3
7.055, -0.000583991, -0.00590933, -0.092945, -0.00590933, 0.0639677, 0.0895511, 3
7.06, -0.000591428, -0.00594081, -0.0941286, -0.00594081, 0.0599983, 0.0831985, 3
7.065, -0.000598874, -0.00597573, -0.0953137, -0.00597573, 0.0574668, 0.175193, 3
7.07, -0.000606309, -0.00600439, -0.0964971, -0.00600439, 0.0777427, 0.114274, 3
7.075, -0.000613753, -0.00603939, -0.0976817, -0.00603939, 0.0556894, 0.0900055, 3
7.08, -0.000621182, -0.00606821, -0.0988642, -0.00606821, 0.0542605, 0.0887795, 3
7.085, -0.000628621, -0.00610308, -0.100048, -0.00610308, 0.0571229, 0.097341, 3
7.09, -0.000636046, -0.00613167, -0.10123, -0.00613167, 0.0545545, 0.0863226, 3
7.095, -0.00064348, -0.00616677, -0.102413, -0.00616677, 0.0548455, 0.0864146, 3
7.1, -0.0006509, -0.00619516, -0.103594, -0.00619516, 0.0563333, 0.0898018, 3
7.105, -0.00065833, -0.00623, -0.104776, -0.00623, 0.0531992, 0.0885688, 3
7.11, -0.000665744, -0.00625855, -0.105956, -0.00625855, 0.0587723, 0.0866484, 3
7.115, -0.000673169, -0.0062934, -0.107138, -0.0062934, 0.0568025, 0.119104, 3
7.12, -0.000680579, -0.00632175, -0.108317, -0.00632175, 0.0572829, 0.0936921, 3
7.125, -0.000687998, -0.00635663, -0.109498, -0.00635663, 0.0563733, 0.0873103, 3
7.13, -0.000695403, -0.00638482, -0.110677, -0.00638482, 0.0534941, 0.0890611, 3
7.135, -0.000702818, -0.0064196, -0.111857, -0.0064196, 0.05278, 0.164223, 3
7.14, -0.000710216, -0.00644808, -0.113034, -0.00644808, 0.0590704, 0.103172, 3
7.145, -0.000717625, -0.00648241, -0.114214, -0.00648241, 0.053946, 0.0891306, 3
7.15, -0.000725019, -0.00651078, -0.11539, -0.00651078, 0.0523196, 0.0951112, 3
7.155, -0.000732423, -0.0065453, -0.116569, -0.0065453, 0.0550998, 0.0867453, 3
7.16, -0.000739811, -0.00657351, -0.117745, -0.00657351, 0.0568609, 0.0809811, 3
7.165, -0.00074721, -0.00660806, -0.118922, -0.00660806, 0.0546208, 0.0890122, 3
7.17, -0.000754591, -0.00663607, -0.120097, -0.00663607, 0.0547438, 0.114403, 3
7.175, -0.000761984, -0.00667062, -0.121274, -0.00667062, 0.0547959, 0.1721, 3
7.18, -0.000769361, -0.00669864, -0.122448, -0.00669864, 0.0517451, 0.122993, 3
7.185, -0.000776748, -0.00673292, -0.123623, -0.00673292, 0.0527108, 0.0828325, 3
7.19, -0.000784118, -0.00676107, -0.124796, -0.00676107, 0.0482012, 0.0831738, 3
7.195, -0.0007915, -0.0067952, -0.125971, -0.0067952, 0.0557206, 0.0836293, 3
7.2, -0.000798864, -0.0068233, -0.127143, -0.0068233, 0.0518357, 0.104049, 3
7.205, -0.00080624, -0.00685736, -0.128317, -0.00685736, 0.0547641, 0.103309, 3
7.21, -0.000813597, -0.00688536, -0.129488, -0.00688536, 0.0541668, 0.0947719, 3
7.215, -0.000820967, -0.00691956, -0.130661, -0.00691956, 0.0570137, 0.0895541, 3
7.22, -0.000828319, -0.00694729, -0.131831, -0.00694729, 0.0540704, 0.0870214, 3
7.225, -0.000835683, -0.00698132, -0.133003, -0.00698132, 0.0560421, 0.0868272, 3
7.23, -0.000843028, -0.00700922, -0.134172, -0.00700922, 0.0537703, 0.0862567, 3
7.235, -0.000850385, -0.00704318, -0.135343, -0.00704318, 0.0530845, 0.0872356, 3
7.24, -0.000857724, -0.00707086, -0.136511, -0.00707086, 0.0549137, 0.0954673, 3
7.245, -0.000865074, -0.0071048, -0.137681, -0.0071048, 0.0528752, 0.110975, 3
7.25, -0.000872407, -0.00713253, -0.138848, -0.00713253, 0.0582462, 0.117379, 3
7.255, -0.000879751, -0.00716632, -0.140017, -0.00716632, 0.057738, 0.0898911, 3
7.26, -0.000887076, -0.00719391, -0.141183, -0.00719391, 0.0708996, 0.0869871, 3
7.265, -0.000894414, -0.00722771, -0.14235, -0.00722771, 0.0551951, 0.10035, 3
7.27, -0.000901732, -0.00725521, -0.143515, -0.00725521, 0.0504386, 0.132185, 3
7.275, -0.000909064, -0.00728896, -0.144682, -0.00728896, 0.0603584, 0.0843996, 3
7.28, -0.000916375, -0.00731646, -0.145846, -0.00731646, 0.0530341, 0.0960765, 3
7.285, -0.000923699, -0.00735005, -0.147011, -0.00735005, 0.056569, 0.0871533, 3
7.29, -0.000931004, -0.00737744, -0.148174, -0.00737744, 0.0590473, 0.0946128, 3
7.295, -0.000938321, -0.00741103, -0.149338, -0.00741103, 0.0548071, 0.083447, 3
7.3, -0.000945618, -0.00743834, -0.1505, -0.00743834, 0.0626182, 0.104046, 3
7.305, -0.000952926, -0.00747068, -0.151663, -0.00747068, 0.0518904, 0.105316, 3
7.31, -0.000960222, -0.0075004, -0.152824, -0.0075004, 0.055635, 0.08394, 3
7.315, -0.000967518, -0.00753109, -0.153985, -0.00753109, 0.060026, 0.0879733, 3
7.32, -0.000974808, -0.00756116, -0.155146, -0.00756116, 0.0642559, 0.088809, 3
7.325, -0.000982096, -0.00759161, -0.156305, -0.00759161, 0.0648264, 0.0835606, 3
7.33, -0.000989379, -0.00762163, -0.157465, -0.00762163, 0.0642773, 0.0864754, 3
7.335, -0.000996659, -0.00765202, -0.158623, -0.00765202, 0.0597961, 0.0851217, 3
